Chavornay,01510,45.883333,5.7
Cheignieu-la-Balme,01510,45.833333,5.616667
La Burbanche,01510,45.85,5.566667
Ordonnaz,01510,45.833333,5.533333
Prémillieu,01510,45.866667,5.566667
Pugieu,01510,45.816667,5.65
Rossillon,01510,45.833333,5.6
Saint-Martin-de-Bavel,01510,45.85,5.683333
Talissieu,01510,45.866667,5.716667
Virieu-le-Grand,01510,45.85,5.65
Perrex,01540,46.233333,4.983333
Saint-Julien-sur-Veyle,01540,46.2,4.95
Vonnas,01540,46.216667,5
Collonges,01550,46.133333,5.9
Farges,01550,46.166667,5.916667
Pougny,01550,46.133333,5.95
Cormoz,01560,46.45,5.233333
Courtes,01560,46.466667,5.1
Curciat-Dongalon,01560,46.466667,5.15
Lescheroux,01560,46.4,5.15
Mantenay-Montlin,01560,46.416667,5.083333
Saint-Jean-sur-Reyssouze,01560,46.4,5.066667
Saint-Julien-sur-Reyssouze,01560,46.4,5.116667
Saint-Nizier-le-Bouchoux,01560,46.45,5.15
Saint-Trivier-de-Courtes,01560,46.466667,5.083333
Servignat,01560,46.433333,5.066667
Vernoux,01560,46.483333,5.116667
Vescours,01560,46.466667,5.033333
Asnières-sur-Saône,01570,46.383333,4.883333
Feillens,01570,46.333333,4.883333
Manziat,01570,46.35,4.9
Vésines,01570,46.35,4.866667
Izernore,01580,46.216667,5.55
Matafelon-Granges,01580,46.266667,5.566667
Samognat,01580,46.25,5.583333
Sonthonnax-la-Montagne,01580,46.233333,5.533333
Dortan,01590,46.316667,5.666667
Chancia,01590,46.35,5.633333
Lavancia-Epercy,01590,46.333333,5.683333
Saint-Bernard,01600,45.9667,4.83333
Misérieux,01600,45.983333,4.816667
Massieux,01600,45.916667,4.833333
Parcieux,01600,45.916667,4.816667
Reyrieux,01600,45.933333,4.816667
Saint-Didier-de-Formans,01600,45.95,4.783333
Sainte-Euphémie,01600,45.966667,4.783333
Toussieux,01600,45.966667,4.833333
Trévoux,01600,45.933333,4.766667
Crottet,01620,46.283333,4.9
Replonges,01620,46.3,4.883333
Saint-Laurent-sur-Saône,01620,46.3,4.833333
Challex,01630,46.183333,5.966667
Péron,01630,46.2,5.933333
Saint-Genis-Pouilly,01630,46.25,6.016667
Saint-Jean-de-Gonville,01630,46.216667,5.95
Sergy,01630,46.25,6
Saint-Jean-le-Vieux,01640,46.0284,5.38917
Boyeux-Saint-Jérôme,01640,46.033333,5.466667
Jujurieux,01640,46.033333,5.416667
L'Abergement-de-Varey,01640,46,5.416667
Vandeins,01660,46.216667,5.083333
Chaveyriat,01660,46.183333,5.066667
Mézériat,01660,46.233333,5.033333
Groslée,01680,45.716667,5.566667
Innimond,01680,45.783333,5.566667
Lhuis,01680,45.75,5.533333
Lompnas,01680,45.8,5.516667
Marchamp,01680,45.783333,5.55
Miribel,01700,45.8148,4.93223
Neyron,01700,45.8148,4.93223
Beynost,01700,45.833333,5
Saint-Maurice-de-Beynost,01700,45.833333,4.966667
Thoiry,01710,46.2364,5.97973
Villieu-Loyes-Mollon,01800,45.9206,5.22223
Bourg-Saint-Christophe,01800,45.883333,5.166667
Charnoz-sur-Ain,01800,45.866667,5.216667
Faramans,01800,45.9,5.116667
Joyeux,01800,45.95,5.1
Le Montellier,01800,45.933333,5.066667
Meximieux,01800,45.9,5.2
Pérouges,01800,45.9,5.183333
Rignieux-le-Franc,01800,45.933333,5.183333
Saint-Eloi,01800,45.933333,5.15
Saint-Jean-de-Niost,01800,45.833333,5.216667
Saint-Maurice-de-Gourdans,01800,45.816667,5.2
Bellignat,01810,46.25,5.616667
Groissiat,01810,46.216667,5.6
Martignat,01810,46.216667,5.6
Marboz,01851,46.333333,5.25
Péronnas,01960,46.183333,5.2
Baneins,01990,46.116667,4.9
Chaneins,01990,46.1,4.85
Relevant,01990,46.083333,4.95
Saint-Trivier-sur-Moignans,01990,46.066667,4.9
Bourguignon-sous-Montbavin,02000,49.4333,3.61667
Mons-en-Laonnois,02000,49.4333,3.61667
Aulnois-sous-Laon,02000,49.616667,3.6
Barenton-Bugny,02000,49.633333,3.65
Barenton-Cel,02000,49.65,3.633333
Braye-en-Laonnois,02000,49.433333,3.616667
Chaillevois,02000,49.516667,3.516667
Chambry,02000,49.6,3.65
Chéry-lès-Pouilly,02000,49.65,3.6
Chevregny,02000,49.466667,3.583333
Chivy-lès-Etouvelles,02000,49.516667,3.583333
Clacy-et-Thierret,02000,49.55,3.566667
Etouvelles,02000,49.533333,3.583333
Laniscourt,02000,49.55,3.55
Laon,02000,49.566667,3.616667
Merlieux-et-Fouquerolles,02000,49.516667,3.5
Molinchart,02000,49.566667,3.533333
Monampteuil,02000,49.483333,3.566667
Montbavin,02000,49.533333,3.516667
Royaucourt-et-Chailvet,02000,49.516667,3.533333
Urcel,02000,49.5,3.55
Vaucelles-et-Beffecourt,02000,49.533333,3.55
Verneuil-sur-Serre,02000,49.65,3.666667
Chavignon,02000,49.483333,3.516667
Filain,02000,49.466667,3.55
Pargny-Filain,02000,49.466667,3.533333
Essigny-le-Petit,02100,49.9,3.366667
Fayet,02100,49.866667,3.25
Gricourt,02100,49.883333,3.25
Harly,02100,49.833333,3.316667
Lesdins,02100,49.9,3.333333
Remaucourt,02100,49.9,3.333333
Morcourt,02100,49.866667,3.316667
Neuville-Saint-Amand,02100,49.816667,3.333333
Omissy,02100,49.883333,3.316667
Rouvroy,02100,49.85,3.316667
Saint-Quentin,02100,49.85,3.283333
Becquigny,02110,49.9833,3.45
Beaurevoir,02110,50,3.3
Fieulaine,02110,49.883333,3.45
Fonsommes,02110,49.9,3.4
Fontaine-Notre-Dame,02110,49.883333,3.433333
Aisonville-et-Bernoville,02110,49.933333,3.533333
Grougis,02110,49.933333,3.533333
Bohain-en-Vermandois,02110,49.983333,3.45
Brancourt-le-Grand,02110,49.966667,3.383333
Croix-Fonsommes,02110,49.916667,3.4
Etaves-et-Bocquiaux,02110,49.933333,3.45
Fontaine-Uterte,02110,49.916667,3.366667
La Vallée-Mulâtre,02110,50.016667,3.566667
Molain,02110,50.016667,3.516667
Vaux-Andigny,02110,50.016667,3.516667
Montbrehain,02110,49.966667,3.35
Montigny-en-Arrouaise,02110,49.9,3.483333
Prémont,02110,50,3.383333
Ramicourt,02110,49.95,3.333333
Ribeauville,02110,50.05,3.583333
Saint-Martin-Rivière,02110,50.05,3.533333
Seboncourt,02110,49.95,3.483333
Serain,02110,50.016667,3.366667
Flavigny-le-Grand-et-Beaurain,02120,49.9,3.7
Audigny,02120,49.85,3.65
Bernot,02120,49.866667,3.5
Chigny,02120,49.916667,3.766667
Colonfay,02120,49.85,3.7
Crupilly,02120,49.916667,3.75
Grand-Verly,02120,49.933333,3.583333
Vadencourt,02120,49.933333,3.583333
Guise,02120,49.9,3.633333
Hauteville,02120,49.866667,3.516667
Landifay-et-Bertaignemont,02120,49.816667,3.6
Le Hérie-la-Viéville,02120,49.816667,3.633333
Lesquielles-Saint-Germain,02120,49.933333,3.616667
Macquigny,02120,49.883333,3.55
